67.00, 26.30
67.00, 26.30
67.00, 26.30
67.00, 26.00
67.00, 26.00
67.00, 26.00
67.00, 26.00
67.00, 26.70
67.00, 26.70
67.00, 26.70
67.00, 26.70
67.00, 26.20
67.00, 26.20
67.00, 26.20
67.00, 26.20
67.00, 26.70
67.00, 26.70
67.00, 26.70
67.00, 26.70
67.00, 26.30
67.00, 26.30
67.00, 26.30
67.00, 26.30
67.00, 26.20
67.00, 26.20
67.00, 26.20
67.00, 26.20
67.00, 26.90
67.00, 26.90
67.00, 26.90
67.00, 26.90
67.00, 26.30
67.00, 26.30
67.00, 26.30
67.00, 26.30
67.00, 26.80
67.00, 26.80
67.00, 26.80
67.00, 26.80
67.00, 26.00
67.00, 26.00
67.00, 26.00
67.00, 26.00
67.00, 26.10
67.00, 26.10
67.00, 26.10
67.00, 26.10
67.00, 26.70
67.00, 26.70
67.00, 26.70
67.00, 26.70
67.00, 26.00
67.00, 26.00
67.00, 26.00
67.00, 26.00
67.00, 26.90
67.00, 26.90
67.00, 26.90
67.00, 26.90
67.00, 26.90
67.00, 26.90
67.00, 26.90
67.00, 26.90
67.00, 26.10
67.00, 26.10
67.00, 26.10
67.00, 26.10
67.00, 26.50
67.00, 26.50
67.00, 26.50
67.00, 26.50
67.00, 26.00
67.00, 26.00
67.00, 26.00
67.00, 26.00
67.00, 25.40
67.00, 25.40
67.00, 25.40
67.00, 25.40
68.00, 25.00
68.00, 25.00
68.00, 25.00
68.00, 25.00
68.00, 25.80
68.00, 25.80
68.00, 25.80
68.00, 25.80
67.00, 25.30
67.00, 25.30
67.00, 25.30
67.00, 25.30
68.00, 25.80
68.00, 25.80
68.00, 25.80
68.00, 25.80
68.00, 25.90
68.00, 25.90
68.00, 25.90
68.00, 25.90
68.00, 25.00
68.00, 25.00
68.00, 25.00
68.00, 25.00
68.00, 25.60
68.00, 25.60
68.00, 25.60
68.00, 25.60
68.00, 25.10
68.00, 25.10
68.00, 25.10
68.00, 25.10
68.00, 25.00
68.00, 25.00
68.00, 25.00
68.00, 25.00
68.00, 25.30
68.00, 25.30
68.00, 25.30
68.00, 25.30
68.00, 25.30
68.00, 25.30
68.00, 25.30
68.00, 25.30
68.00, 25.40
68.00, 25.40
68.00, 25.40
68.00, 25.40
68.00, 25.60
68.00, 25.60
68.00, 25.60
68.00, 25.60
68.00, 25.40
68.00, 25.40
68.00, 25.40
68.00, 25.40
68.00, 25.50
68.00, 25.50
68.00, 25.50
68.00, 25.50
68.00, 25.80
68.00, 25.80
68.00, 25.80
68.00, 25.80
68.00, 25.10
68.00, 25.10
68.00, 25.10
68.00, 25.10
68.00, 25.20
68.00, 25.20
68.00, 25.20
68.00, 25.20
68.00, 25.00
68.00, 25.00
68.00, 25.00
68.00, 25.00
68.00, 25.20
68.00, 25.20
68.00, 25.20
68.00, 25.20
68.00, 25.30
68.00, 25.30
68.00, 25.30
68.00, 25.30
68.00, 25.40
68.00, 25.40
68.00, 25.40
68.00, 25.40
68.00, 25.90
68.00, 25.90
68.00, 25.90
68.00, 25.90
69.00, 25.70
69.00, 25.70
69.00, 25.70
69.00, 25.70
69.00, 25.70
69.00, 25.70
69.00, 25.70
69.00, 25.70
69.00, 25.40
69.00, 25.40
69.00, 25.40
69.00, 25.40
69.00, 25.00
69.00, 25.00
69.00, 25.00
69.00, 25.00
69.00, 25.60
69.00, 25.60
69.00, 25.60
69.00, 25.60
69.00, 25.00
69.00, 25.00
69.00, 25.00
69.00, 25.00
69.00, 25.40
69.00, 25.40
69.00, 25.40
69.00, 25.40
69.00, 25.60
69.00, 25.60
69.00, 25.60
69.00, 25.60
69.00, 25.10
69.00, 25.10
69.00, 25.10
69.00, 25.10
69.00, 25.80
69.00, 25.80
69.00, 25.80
69.00, 25.80
69.00, 25.70
69.00, 25.70
69.00, 25.70
69.00, 25.70
69.00, 25.90
69.00, 25.90
69.00, 25.90
69.00, 25.90
69.00, 25.90
69.00, 25.90
69.00, 25.90
69.00, 25.90
69.00, 25.30
69.00, 25.30
69.00, 25.30
69.00, 25.30
70.00, 25.30
70.00, 25.30
70.00, 25.30
70.00, 25.30
69.00, 25.20
69.00, 25.20
69.00, 25.20
69.00, 25.20
71.00, 24.70
71.00, 24.70
71.00, 24.70
71.00, 24.70
70.00, 24.30
70.00, 24.30
70.00, 24.30
70.00, 24.30
70.00, 24.40
70.00, 24.40
70.00, 24.40
70.00, 24.40
